Sequence,Author
[ 34.  50. 100. ... 144. 144. 144.],0
"[146.  72.  92.  76.  76.  76. 146. 146.  12.  92.  77.  44. 188. 188.
   5.  76.  12.  12. 159. 159.  15. 190.  76. 157.  15. 141. 156.  76.
 110. 124. 190.  76.  92.  76.  76.  72.  64.  76.  76.  64.  64.  64.
  64. 176.   6.   6. 159.  92. 110.  60.  60. 157.  40. 143.  76.  76.
  79.  44. 180.  44.  44. 177.  12. 157.  44.  45.  77.  12.  12. 159.
 124. 190. 124.  79.  44.  76.  76.   5. 110.  72. 190. 159. 159. 159.
  92.  76.  12.  14.  44.  44.  78.  78.  47.  12.  12. 159. 159.  12.
 190. 159. 142.  76.  76. 189.  76.  12.  15. 159. 159.  79.  77. 141.
 159. 157. 110. 188.  77.  13.  44.  13.  12. 188.  79.  44.  44.  44.
  79. 109.  79.  77. 159.  92. 190.  76.  92.  76. 156.  92. 159.  92.
 110.  76.  76.  92. 159.  76.  76.  76. 159.  12. 190.  76.  72.  64.
  64.  64.  64.  -1.  -1.  -1.  -1.  -1.  76.  76.  65.  65.  92.  76.
  31.  12.  12.  12.  92. 145.  92.  92.  92.  20.  12. 141. 141.  92.
  12. 141. 141.  12.  92.  77. 111.  76.  72.  64.  64.  64.  27.  27.
  79. 124.  44.  44. 180.  79.  76.  88.  88.  77.   5.  12.  92. 110.
 188. 188. 188. 176. 176.  31.  76.  76. 124. 120.  73.  44. 124. 110.
  79.  73.  44.  32. 111.  40. 120.  65.  12.  79. 110.  79. 110.  40.
  32. 120.  79. 149.  32.  20.  78.  77. 111.  76.  12.  92.  92. 145.
  92.  92.   5. 145.  72. 159.  76.  76. 159.  88.  12.  14. 110.  76.
 190.  76. 159. 124.  12. 159.  76.  76. 156.  12.  30.  12. 111.  94.
  76. 137.  64.  76.  76.  64.  64.  64.  -1.  -1.  -1.  -1.  -1.  -1.
  66.   5.  92.  88.  12.   1.  12. 177.  40.  98.  12. 145. 159.   5.
   5. 110.  79.  44.  12. 120. 188. 116. 124. 149. 108.  84.  92.  72.
  79.  44.  44.  31.  76. 111. 159.  15.  76.  76.  76.  88.  12.   4.
  12. 124.  44. 164.  12.   5. 159.  76.  76.  79.  12.  12. 190.  76.
  76.  79.  79.  44.  44.  44.  44.  44.  44.  44.  12. 120. 188. 116.
 124.  44. 108.  84.  92.  72.  79.  44.  44.  46.  76.  65. 110.  76.
  76.  13.  31.  76.  92.  76.  60.  92.  92.  76.  76.  76.  76.  12.
  12.  12.  12. 159. 190.  76.  92.  88.  12.   4.  12.  37.  44. 164.
  12.   5. 159.  76.  76.  92.  79.  79.  44.  44.  44. 120. 188. 116.
 124.  40. 191.  84.  92.  26.  79.  44.  44.  29.  44.  44.  79.  13.
 189.  76.  77. 188.  76.  12.  13. 190.  76.  76.  76. 124.  12.  12.
 157.  44.  44.  79. 111. 111.  30.  44.  44.  44.  44. 120.  79.  27.
 124.  44. 108.  84.  92.  76.  79.  44.  44.  30.  77. 111.  12.  12.
  13.  15.  15. 124.  15.  15.  15.  15. 124. 124. 124.  79.  44.  44.
  15. 156.  13. 124.  79.  76. 159.  12.  78.  12.  12.  92. 190. 190.
 159. 159. 159.  76.  44.  76.  76.  92.  92.  88.  12.   4.  12.  37.
 188.  57.  31.   5. 159.  76. 190.  15.  15.  15.  15.  44.  76. 190.
 159. 190.  15.  76.  76.  76.  76.  12. 124. 159.  76.  76.  76.  88.
  12.   4.  12.  37. 188.  57.  31.   5.  76.  76.  76.  76.  76.  76.
  76.  76.  76.  65.  76. 183. 183. 190. 190. 190.  76. 111.  76. 111.
 111.  76.  64.  64.  64.  64.  64.  64.]",0
"[ 34. 146.  12.   6. 132.   6.  34.  34. 126.  44.  30. 124.  52.  72.
  12.   6.  92.  92.  78.  78.  12.  12. 141.  78.  92.  44.  78.  12.
 111.  47. 156.  44.  44. 156. 156. 144. 144. 156. 156. 144. 144. 144.
 144.  64.  44.  44.  12.   8.   8. 156. 156.  79. 178.  31. 156.  92.
 190.  76. 110.  76.  76.  65. 121.  45. 124. 125. 109.  92.  44.  47.
 119.  78.  12. 159.  45. 141.  12.  41. 132. 152.  78.  47.  47. 172.
 172. 141.  92.  45.  60. 158. 158.  28.  60.  44.  47. 172.  78.  78.
  92.  47.  12.  12.  77. 141.  30.  44.  47.  47.  12.  12. 157.  60.
  47.  45. 142.  12. 157.  76.  60.  62.  92.  76. 159.  15.  15.  92.
 159.  76. 190. 157.  47. 172.  78.  13.  12. 152.  44.  44.  47.   8.
   8.  12.  30.  44.  13.  12.  12.  13.  44.  44.  30. 156.  40. 144.
 144. 144. 144.  -1.  -1.  -1.  -1.  -1.   6.  92. 145.  69.  12.   5.
 157.  92.  44.  44.  40.  33.  44.  44. 172.   6. 121. 125.  44.  40.
  44.  44.  44.  44.  44.  30.  30. 156.  40. 144. 144. 144.  11.  11.
 190.  12.  15.  92.   0. 185.  92.  88.  88.  44.  40.  60.  40. 190.
 142.  76.  76.  64.  64. 111. 141.  12.  12.   0.   5.  15.  12.   8.
 159.   5.  37.  26. 124. 112. 159. 145.  92.  79.   8. 159. 190. 120.
 112.   8. 159.  37. 112. 100.  44.  25.  30.  40.  44.  44.  40.  33.
  40.  44.  33.  33.  91.  78. 156.  38.  47.  88.  92.  76.  31.  31.
  78.  44.  28.  12.  92.  47.  12. 156. 111.  44.  92.  63.  30. 174.
 156. 144. 144. 156. 144. 144. 144. 144.  -1.  -1.  -1.  -1.  -1.  -1.
 146.  12. 145.  88.  81.  81. 119.  65. 178.  65.  88.  33.  41. 180.
  12. 132.  90.  76.  65.  88. 107.   4.  39.  37.  70. 164.  69.   5.
  76.  76.  76.  74.  12. 159.  47.  47. 156. 141.  92.  88. 156.  84.
 119.  76.  92.  52.  88.  40.  13. 156.  12.  12.  92.  13.  12.  12.
  12. 159. 159.  76.  76.  76.  76.  76.  76.  76.  92.  88.  76.   4.
  39. 124.  12. 164.  69.   5.  76.  76.  76.  77.  12.  69. 132. 156.
 111. 121.  78.  12.  12. 156. 156.  12.  12. 156.  12.  12.  13.  44.
  44.  44.  13.  47.  71.  12.  69.  88.   8.  84. 119.  72. 150.  52.
  88.  40.  13. 156.  12.  41. 159. 159. 124.  76.  76.  88. 107.   4.
  39. 120.  70. 164.  69. 106.  76.  76.  76. 159. 141. 159.  76. 189.
 156.  13. 124. 159. 157.  13.  12.  30.  12.  12.  12.  13.  92.  92.
  94. 124.  12.  12.  44.  44.  76.  76.  76.  76.  76.  88.  13.  11.
  39. 124.  12. 164.  69.  92. 159.  76.  76.  20. 157.  34.  44.  41.
  93.  28.  47.  12.  28.  28.  28.  28.  12.  12.  12. 159.  39. 124.
  78. 151.  28. 119. 159. 156.  92.  92.  44.  44.  28.   8.  78.  12.
  92.  44.  47. 190. 156. 156. 152.  12. 145.  88. 156.   5.  92.  72.
 111. 111.  78.  40.  13. 156.  92.  77. 159. 172.  12.  45.  77.  92.
  44.  47.  47. 156.  12.  12.  13.  47.  12.  47. 156. 141.  92.  88.
 156.   5.  92.  72. 111. 111.  78.  40.  12. 156.  12.  12.  12.  12.
  12.  12.  41.  69.  12.  71.  71.  78.  78.  78. 156.  30. 156.  38.
  25.  40. 144. 144. 144. 144. 144.]",0
"[132. 156.  69.   6.  12.  69. 156.  69. 132.  92.  47.  69.  92.  44.
  66. 121. 156.  29.  41.  47.  88.  47.  69. 132.  91.  91. 125. 125.
  92. 156.  12. 145. 145.   5.  92.  92. 111.   5.   5.   5.   5.  92.
  76. 183.  76. 189.  37. 189.  92. 119.  92.   7.  60. 127. 127.  44.
 151.   5.   5. 125.  33.  41.  41.  41. 148.  12.  71.  77.  77.  12.
  12.  12. 124. 124.  39. 148. 148. 190. 132. 132.  37.  12.  12.  79.
  32.   4.  32.  76. 183. 159.  92.  64.  69.  88.  72.  45.  45.  12.
 156.  64.  64.  64.  64.  64.  64.  -1.  -1.  -1. 112. 185.  92.  92.
  92. 121. 121.  73.  88. 125. 121.  92. 121.  92.  93.  12.  12. 124.
  45. 159. 120.  79.  12.  12.  12.  12.  41.  37. 119.  47.  12.  12.
  12.  12.  13. 124.   5.  47. 172. 127.  47.  92. 119.  47.  12.  12.
  92.  92.  92.  92.  28.  12.  15.  15.  15.  79. 124.  79.  15.  15.
  15.  37. 124.  79. 124.  79.  12. 124. 112.  37. 124.  79. 124.  79.
  12. 124. 119.  12.  73.  92.  92.  92.  13.  12. 157.  28.  92.  92.
  92.  92.  28.  12.   0.  73.  12.  12.  12.  12.  92.  12.   0.  73.
  12.  12.  12.  12.  92.  12. 159.  92.  47.  28.  47.  47.  47.  92.
 159.  28.  47.  78.  47.  78.  47.  12.   3.  31.  76.  77.  69.  45.
  37. 190. 189.  76. 110.  76.  76. 111. 190.  76.  76.  12. 159.  76.
 159.  76. 159. 190.  76.  15.  15. 190.  76.  47.  47.  12.  12.  12.
  92.  28.  28.  78.  12.  12.  12.  92.  88.  77.  12. 159.  92.  92.
  92.  92.  92.  93.   0. 159.  28.  78.  28.  78.  28.  28.  28.  12.
   0.  12.  88.  12.  92.  28.   0.  73.   0.  12.  88.  12.  28.  28.
  78.  77. 152.  71.  71.  78.  12.  12.  41. 144. 151. 158.  44.  88.
  60.  33.   9.  15.  78. 156. 141. 145.  47.  33.  78. 156.  12.   2.
 106.  69.  12. 148. 172.  20. 148. 100.   6. 142.  93.   3.  12.  71.
  78.  44.  47.  20. 146. 132. 132. 121. 146.  20.  77.  71. 157.  44.
 118.  40.  88.  38.  30.  78.  78. 144. 144. 144. 144. 144. 146.  35.
 178.  67.   2.  80.  80.  84.  66.  34.  66.  34.  66.  34. 144.   5.
  12. 191.  12.  31.   0.   0.   0.  76.  92.  60.  92.  60.  92.  60.
  52.  47.  45.  79.  77.  77.  92. 172.  38.  78.  12.  12.  12.  12.
  12.  12.  69.   5.  12.  44. 189. 110.  12.  13.  45. 190.  92.  76.
  92.  76.  92.  76.  79.  47.  60.  79.  92.  92.  47. 125.   5.  92.
  12.  12.  12.  12.  12.  12.  69.  72.  31.  44.  28.  12.  53.  50.
  50. 190.  92. 124.  92. 124.  92. 124.  90. 159.  60.  47.  92.  12.
 111.  79.  79.  92.  88.  12.  71.  78.  12.  47.  12.  47.  12.  47.
  12.  12.  15. 159.  79.  13.  28.  78. 110.  76.  31.  44.  28.  12.
  61. 183. 183. 159.  92. 159.  92. 159.  92. 159.  92.  77.  45.  79.
  77.  77.  47.  38.  38.  78.  12.  12.  12.  12.  12.  12. 159.  78.
  92.  76.  28. 159. 124. 124. 159. 159.  31.  44.  28.  12.  12.  50.
  50. 142.  92. 190.  92. 190.  92. 159. 159. 159.  92.  12.  12.  44.
 189.  79.  12. 106.  45.  12.  92.  76.  92.  76.  92.  76.  92.  76.
  73. 141. 142.  79.  77. 141.  92.  47.  38.  78.  12.  12.  12.  12.
  12.  12.  92. 127.  37. 159.  12.  30.  85.  33.  33.  44.  60.  78.
  60.  78.  60.  78.  20.  44.  28.  12. 159. 172.  44. 151. 151. 127.
  60. 127.  44. 127.  60. 127.  60. 127. 125.  12. 157.  44. 172.  60.
  74. 127.  44.  44.  44.  44.  44. 127.  60.  92.  30.  60. 158.  47.
 172. 121. 158.  88.  88. 127. 121.  28. 158.  92. 158.  92. 158.  28.
  20.  28. 140.  92.  73.  28.  47. 127.  28.  92.  28. 127. 127.  28.
  92.  92.  76.  60.  44.  28.  47.   7.   7.  28. 158. 127. 158. 127.
 158. 127.  92.  28. 153.  60. 172. 158.  93.  15.  42. 124.  79.  60.
  13.  13.  45. 158.  15.  93.  93.  46. 140. 124. 140. 124.  15. 124.
  46. 124.   5. 124. 127.  28. 158. 153.  93.  44.  44.  44.  28.  12.
 159. 172.  47. 151. 151. 110. 125. 127.  44. 127.  60. 127. 127. 127.
 127.  44.  88.  12. 159. 172.   7.  92. 152.  71. 180.  12.   6. 156.
  12.  47.  92. 156.  13.  92. 146. 124.  77.  77.  47. 125. 125.  78.
  12.  12.  47.  12.  12.  12.  13. 159. 124.  76.  44.  12.  12.  46.
  37. 124.  92. 190.  92. 190.  76. 159.  79. 190.  12.  12. 111.  79.
  79.  13.  92.  71.  71.  78.  12.  47.  12.  78.  12.  47.  12.  78.
  12.  78.  78.  12. 145.   6.  71.  12. 145.   6.  71.  12. 145.   6.
  71.  12. 145.   6.  90.  47. 145.   6.  69.   6.  90.  47.  88.  47.
  69.  37.  33.  33.  38. 125.  37.  37.  37.  30. 144. 144. 144. 144.
 144. 144.  -1.]",0
"[  2.  12.  15.  15.  12.  37. 112. 112. 112. 112. 112.  15.  15.  15.
  15.  15. 124. 124. 124. 124. 124. 124. 124. 124. 124.  44.  44. 124.
  44.  44.  79. 149.  32.  32.  32.  32.  32.  44.  44.  44.  44.  44.
  44.  44.  44.  44.  44.  44.  44.  44.  44.  44.  44.  44.  44.  44.
  44.  44. 124. 124. 124. 124. 124. 124. 124.  15.  15.  15.  15.  15.
 124.  12.  12.  12. 159.  65.  65.  65.  65.  65.  65.  15. 159. 159.
  15. 190.  76.  76.  76.  76.  76.  76.  76.  76. 190. 190.  76.  15.
  15. 190.  76. 159.  15. 190.  76.  76.  79.  12.  79.  44.  44.  79.
  79.  79. 191.  77.  44.  44.  79.  40. 177. 177. 177. 177. 177.  44.
  29.  79.  44.  44. 124. 124. 124. 124. 124. 124. 124. 124. 191. 188.
  76.  76.  44.  47.  77. 109.  44.  79.  44.  44.  79.  79.  79.  79.
  79. 124.  73.  77. 156.  13.  41.  45. 124.  12.  73.  73.  73.  73.
   8.   8.  12.  45. 190.  12.  12. 157. 157.  44. 190. 159.   8.  12.
   5.   5.  41.  45.  37.  37.  12.  12.  79.  13. 124.  13.  15.  15.
  15. 159. 112. 112. 112. 112. 112. 124.  15.  15.  15.  12.  15. 124.
  12.  12.  12.  79.  79.  79.  15. 159. 112. 112. 112.  34. 112. 112.
 112.  -1.  -1.  -1.  65.  65.  92. 159.  76. 190.  15.  44.  76.  79.
  79.  76.  76.  76. 110.  79.  79.  79.  44.  26.  12.  79.  79.  15.
  12.  13.  12.  72. 190.  15.  79.  15.  47. 157. 157.  44.  79.  15.
  13.  12.  12.  15. 124.  12.  15.  15.  15.  12.  13.  15.  12.  45.
 124.  15.  92. 159.  76. 159. 172. 125.  12.  15.  15.  12.  15. 190.
  76.   0.  28.  28.  47.  41.  47.  78.  13. 159. 190. 190.  12. 124.
  44.  12.  76.  28.  79.  14.  76.   0.   0. 110.  13.  13.  12. 159.
 159. 190. 110.  31. 176. 176.  -1.  -1.  -1.  32.  35.   8.  79.  12.
  12.  34. 100. 191. 191. 124.  44. 124. 124.  44.  79.  15.  12.  12.
  12. 124.  28.  28. 124.  15.  15.  15.  12.  12. 157.  44.  44.  44.
  12.  15.  15.  79.  12.  12.  15.  79.  44.  45.  15.  44.  30.  44.
 124. 124. 124.  44.  79.  79.  12.  12.  15.  79.  12.  15.  15.  12.
  12.  12.  45. 157.  44.  44. 157.  44.  79.  15.  12.   5.  13.  15.
  92. 159.  15.  44. 157.  44. 149.  79. 124.  15.  15.  15.  12.  12.
 157.  44.  79.  44. 149.  79.  12.  12.  12.  15. 189. 157. 159.  12.
  12. 157. 110.  79.  77. 109.  44.  12.  73.  45.  79.  79.  44.  79.
  57. 189. 189.  76. 157.  76.  76. 190.  45.  79.  15.  15.  79.  12.
  15.  15.  15.  44.  44.  79.  44.  44.  44.  44. 124.  44.  79. 149.
 111.  44. 156. 156.  47.  12.  77.  47. 157.  44. 124. 190.  15.  44.
 109.  44.  79.  79.  44. 124.  44. 157. 124. 124.  44.  15.  13.  15.
  15. 124. 124.  12.  71.  12.  47.  47.  78.  47.  12. 159.  92.  13.
  13.  28.  47.  47.  76.  76. 157.  77. 141.  45.  12. 132.  93.  28.
  12.  28.  28.  13.  13.  47.  92.  92.  12. 159.  92.  28.  28.  28.
  28.  13.  15.  15. 124. 124.  12.  12.  12.  15.  12.  12. 157. 157.
  44.  44. 149.  79.  15.  12.  12.  15.  12.  12. 191.  44.  44.  44.
  44.  44.  15.  12.  15.  15.  13.  15.  15.  12.  15.  12.  79.  15.
  79.  44.  79.  15.  12.  12.  79. 124. 159. 141.   8. 124.  15. 185.
  92.  79. 124.  15.  15.  12.  15.  15.   8.   8.  12.  12.  12.  12.
  12.  15.  15.  12.  12.  34. 112. 112. 112.  -1.]",0
"[111.   6. 100. 159.  92.  79.  47.  12. 141. 141.  92.  12. 125.  45.
  13.  12.  12.  12.  47. 125.  79. 159.  92.  31. 157. 190.  28.  44.
  12.  79. 159.  76.  76.  76.  65.  69. 189.  76. 190. 150.  12.  12.
 185.  13. 157.  44.  12. 127. 125. 127.  30.  92.  13.  92.  93.  12.
 125. 127.  30.  92.  28.  44.  44.  92. 127.  13.  92.  12.  28.  78.
  77.  78. 108. 159.  92.  79.  47.  12.  12.   6.  12. 111.  78.  12.
  47.  12.  30. 125.  12.  92.  50. 144.]",0
"[180.   8. 185.  13.  33.  33.  41.  12.  92.  92. 124.  39. 185. 110.
  79.  13. 145. 145.   5. 124.  45. 159. 112. 119.  20.  47.  12. 159.
   5.   5.  47.  12. 172.  77. 119. 119.   0.  92.  88.  45.  77.  71.
  13.  13.  41. 172.  12.  12.   8.   5. 121.  47. 180. 180.  37.  12.
  45.  13.  76. 183.  92.  73.  12. 159. 100. 100.  74.  92. 190.  76.
  65.  73.  44. 151. 151.  30.  33.  41.  12. 119. 119.  92.  47.  12.
 190.  39.  45. 140.  92.  60. 157.   7.   7.   7.  47.  38.  45.  12.
   5.  13.  93. 119.  92.   0.   5.  41.  33.  33.  41.  47.  60.  60.
  47.  12.  12.  28.  12. 119. 119. 119.  12.  28.  60.  60.  73.   0.]",0
"[180.   0.   0.   7. 158.  80. 116.  41.  12.  12.   5. 112. 180.  92.
 172.  78. 159.  47.  12. 112. 100. 112.   8. 119.  47.   0.  36.   5.
  37.  39.  73.  32.  37. 112.  78.  78.  69. 145. 158.   7.  60.  33.
 127. 158.  88.  47. 159. 125.  47.  47. 158. 172.  13.  47.  12.  92.
  13.  13.  28.  12.  28.  47.  47.  73.   0.  92. 158.   5.   7. 172.
  28.  78.  12.  78.  47.  12. 112.   0.   0.   0.]",0
"[ 34.   5.  47.  41.  12. 132. 156.  47.  89.  76. 124.  92.  92.  74.
  76.  60. 185. 159.  72.  76. 124.  92.  92.  74.  60.  76.  12.  12.
 190.  60.  60.  13.   8.  47.  47.  47.  47.  13.  93.  92.  47.  28.
  12.  12. 112.  12.  60.  47.  47.  41.  12.  15. 124. 124.  13. 159.
 159.   5. 124. 125.  78. 124. 156.  44. 110. 125.  44.  92.  78.  12.
  12.  12.  12.  37.  12.  92.  12.  12.  12.  37. 156.  78.  47.  92.
 144. 144. 144. 144.]",0
"[ 17.  44.   6.  20. 158.  78. 180. 146.  44.  44.   6.  20. 127.  78.
  44. 157.  60.  92. 127.  60.  13.  47.  13. 157.  13.  88. 172.  28.
  28.  28. 140.  13.  47.   5.  13.  92.  92.  13. 140. 158.  92.  28.
  47. 156.  78. 141.  77. 100.   6.  12.  20.   8.  47. 156. 156.  77.
  12.  12.  13.  12.  12. 159.  93.  77.  12.  88.  92.  28.  28.  28.
  60. 125.  92.  73.  12.  12.  12. 125.  60.  78.  12.  30.  12.  12.
  44. 158. 127.  60.  44.  44.   6.  20. 127.  78. 172.  60.  44.  44.
   6.  20. 127. 127. 158. 127. 146.  32.  32.  32.]",0
"[  8.  78.  12.  12.  78.  30.  12.  78.  30.   6.  47.  47.   5.  12.
  12.  28.  93.  60.  12.  92.  47.  92.  12.  28.  93. 114.  13.   5.
  20. 125. 159. 121.  12.  37.  44.  47.   5.  12. 124. 190.  76.  60.
  31.  37.  31.  92.  57. 110.  37.  76.  92. 159.  60.  31. 159. 178.
  92. 116.  78.  60.  77.  47. 141. 190.  45.  47.  78. 156.  47.  78.
 141. 111. 121.  47.  78.  12.  69. 144.]",0
"[ 82. 148.  12.  92.  13.  13.  47. 125. 159. 125.  92.  60.  13.  47.
 159.  79. 124. 124.   5.  12.  13.  12. 159.  79.  79.  79.  12.  12.
  12. 172.  47. 125.  12.  60.   7.   6.  92.  92.  41.   8. 124. 159.
  47.  12.  12. 156. 185.  13.  47.  47. 190. 111.  92.  60.  44.  12.
  44.  12.  12. 191.  78.  78.  47. 127. 127. 127.  12. 191. 172. 140.
 124.  92. 158.  92.  92.  79. 158. 158. 127.  47.  92.  92.  44. 172.
 127.  60.  12. 191.  44. 121.  60.  47.  93. 127. 127.  47. 159.  12.
  60.  92.  13.  13.  47. 125.  12.  12.  12.  92.  13.  13.  47. 125.
 159. 125.  92.  60.  13.  47.  47. 140. 127. 158.  47. 125.  12.  20.
 114.   0.]",0
"[148.  78.  68.  47.  28.  12. 148.  78.  68.  47.  28.  12.  69.   8.
 190.  37. 185. 159. 100.  45.  73. 124.  15. 159. 124. 124. 124. 159.
 124. 112.   8.  78.  68.  47.  28.  12. 148.  78.  68.  47.  28.  12.
  69.   8. 190.  37. 185. 159. 100.  45.  73. 124.  15. 159. 124. 124.
 124. 159. 124. 112.  68. 159. 180. 159.  15. 124.  68. 159. 180. 159.
  15. 124.  76. 159.  76.  76. 108. 191.  92.  12. 159.  12. 159. 124.
 159.  92.  76. 121.  28.  44.  13.  76.  73. 148.  78.  68.  47.  28.
  12.  12.  78.  68.  47.  28.  12.  47.  20.  78.  12.  47.  47.  41.
  77.   5.  47.  47.  47.  47.  92.  12.  47.  92.   0.   5. 159. 180.
 159.  15. 124.  68. 159. 180. 159.  15. 124.  76. 159.  76.  76. 108.
 191.  92.  12. 159.  12. 159. 124. 159.  92.  76. 121.  28.  44.  13.
  76.  73. 148.  78.  68.  47.  28.  12.  12.  78.  68.  47.  28.  12.
  47.  20.  78.  12.  47.  47.  41.  77.   5.  47.  47.  47.  47.  92.
  12.  47.  92.   0.]",0
"[146.   8. 146.  12. 152. 111.  12.  77.  12.   8. 121.  28. 159. 185.
  20.  28.  92.  28.  47.  92.  92.  12.   8.   8. 114.  47. 114.  73.
   5. 100.   8.  73. 185. 120. 114. 185.  47.  92.  12.  92. 190.  13.
  31.  79.  12. 159. 190. 124.  76. 178.  78. 191.  13.  93.  12. 159.
  77.  92. 152. 111.  12.  41.  12.  12.  92. 159. 111.  73.  12.  13.
   8.  30.   6.  92.  78.  30.  12.  77.  92.  47.  12.  92.  41.  12.
  92.  12.  78.  47. 173.  69. 144. 144.]",0
"[  0.  67.   0. 132.  92.  47.  12. 121.  47.  47.  36.   0.  47.  47.
  47.  12.  12.  12.  45. 190.  37.  45. 159.  77.  28.  92.  79.  15.
  79.  12. 185.   8. 124.  32. 112.  34.  52.  12. 159.  92.  12. 159.
 127.  61.  27.  13. 127.  60.  47. 127.  60.  47. 153.  60.  78.  30.
  43.  92.  69. 145.  41.  77. 119.  88. 111. 106.  38.  77.  71. 140.
  88.  41. 125.  73.   7. 158. 116.   7. 158. 158. 158.  13.  60.  60.
 125.  78.  73.  77.  47. 157.  28.  12. 125.  28. 159.  92.  47.   0.
  12.  88.   0.  -1.]",0
"[ 60.  20. 172.  92. 121.  12.  44.  78. 172.  44. 125.  78.  44.  20.
 172.  92. 121.  12.  44.  78. 172.  44.  92.  78.  44.  20.  47.  44.
  47. 156.  77. 156.  92.  12. 132. 159. 156. 124.  44. 110.  60.  12.
  76. 156.   6.  47.  12.  12.   8. 132.  92.  12.  41. 156.  77. 156.
  92.  12.  12. 159. 110.  79. 172.   6.  15. 127.  20.  47. 140. 153.
 172.  92.  47. 127. 121. 157.  93.  36. 172.  92.  78.  60.  44. 127.
 121.  60. 172.   5. 127.  12.  44.  78. 172.  44. 125.  78. 110. 153.
 118. 146.  32.  32.]",0
"[ -1.  -1.  -1.  64. 145.  38.  78.  13.  47. 172. 156.   8.  69.  12.
   0.  73.   5.  41. 119.  47. 112.  74. 144. 153. 121.   8.  78.  41.
  73. 172. 156.  41.  69.  71.  41.  32. 156.  37. 183.  65. 181. 138.
  38.  69.  54. 148.  92.  72.  31.  46. 152. 178. 145.  38.  78.  13.
  47. 172. 156.   8.  69.  12.   0.  73.   5.  41. 119.  47. 112.  74.
 144. 153. 121.   8.  78.  41.  73. 172. 156.  41.  69.  71.  41.  32.
 156.  37. 183.  65. 181. 138.  38.  69.  54. 148.  92.  72.  31.  46.
 152. 178. 180.  71.  41. 156.  41.  88.  13. 153. 121.  78.  40. 151.
 120.   7.  37.  60.  13. 116. 121.  46.  56.  40.  33.  44.  40.  33.
 119.  20.  47.  13.  37.  12.   8. 159.  68.   7.  22. 151.  13. 172.
  78.   6.  72.  92.   5.   5.   5.  66. 180.  71.  41. 156.  41.  88.
  13. 153. 121.  78.  40. 151. 120.   7.  37.  60.  13. 116. 121.  46.
  56.  40.  33.  44.  40.  33. 119.  20.  47.  13.  37.  12.   8. 159.
  68.   7.  22. 151.  13. 172.  78.   6.  72.  92.   5.   5.   5. 144.]",0
